resume_id,name,college,college_tier,city,city_tier,employment_gap_months,source_category,resume_text,education_raw,education_status,skills_raw,experience_raw
R011,Ananya Iyer,Indian Institute of Technology Kharagpur,1,Delhi,1,0,Civil Engineer,"Name: Ananya Iyer
College: Indian Institute of Technology Kharagpur
City: Delhi
Employment Gap: None

Education Details B.E in Civil Engineering Civil Engineering Chennai, Tamil Nadu Anna University QA/QC Civil Engineer QA/QC Civil Engineer Skill Details Company Details company - Ray Engineering Limited description - Mumbai, India. Consultancy: Jacobs Engineering India Limits. (United States Company) Client: Glaxo Smith Kline (GSK), Nashik, India. Position: QA/QC Civil Engineer. Project Summary: Glaxo Smith Kline (GSK) is British multinational pharmaceutical Company in India. USD 150 million Building project of GSK. The Project involving in Medicine Manufacturing plant, Effluent Treatment plant (ETP), Effluent Drain line and storm water line. Duties & Responsibilities: â¢ All site inspection shall be carried out vise an official Inspection and Test Request (ITR) submitted by the Contractor through the proper channels â¢ Develop method statement for the activity including risk assessment and job safety environmental analysis and Inspection Test Plan and Checklist based on specifications of the project â¢ Taking care of QA/QC documents of the entire project including certificates, calibration, test results, inspection requests, non-compliance reports and site","B.E in Civil Engineering Civil Engineering Chennai, Tamil Nadu Anna University QA/QC Civil Engineer QA/QC Civil Engineer",found,,"company - Ray Engineering Limited description - Mumbai, India. Consultancy: Jacobs Engineering India Limits. (United States Company) Client: Glaxo Smith Kline (GSK), Nashik, India. Position: QA/QC Civil Engineer. Project Summary: Glaxo Smith Kline (GSK) is British multinational pharmaceutical Company in India. USD 150 million Building project of GSK. The Project involving in Medicine Manufacturing plant, Effluent Treatment plant (ETP), Effluent Drain line and storm water line. Duties & Responsibilities: â¢ All site inspection shall be carried out vise an official Inspection and Test Request (ITR) submitted by the Contractor through the proper channels â¢ Develop method statement for the activity including risk assessment and job safety environmental analysis and Inspection Test Plan and Checklist based on specifications of the project â¢ Taking care of QA/QC documents of the entire project including certificates, calibration, test results, inspection requests, non-compliance reports and site"
R012,Priya Nair,Indian Institute of Technology Roorkee,1,Delhi,1,0,DotNet Developer,"Name: Priya Nair
College: Indian Institute of Technology Roorkee
City: Delhi
Employment Gap: None

Education Details January 2014 Education Details Pune, Maharashtra University Of Pune January 2010 B.Com Pune, Maharashtra University Of Pune Software Developer Software Developer - Technology - Dot Net Skill Details Company Details company - Technology - Dot Net description - â¢ Previous Experience worked in SepSoft ERP Solutions From 1-Jan 2016 To 24th Dec 2016. â¢ Designation - Software Developer. â¢ Technology - Dot Net","January 2014 Education Details Pune, Maharashtra University Of Pune January 2010 B.Com Pune, Maharashtra University Of Pune Software Developer Software Developer - Technology - Dot Net",found,,company - Technology - Dot Net description - â¢ Previous Experience worked in SepSoft ERP Solutions From 1-Jan 2016 To 24th Dec 2016. â¢ Designation - Software Developer. â¢ Technology - Dot Net
R013,Neha Kapoor,Indian Institute of Technology Kharagpur,1,Kolkata,1,0,Hadoop,"Name: Neha Kapoor
College: Indian Institute of Technology Kharagpur
City: Kolkata
Employment Gap: None

Technical Skill Set: Programming Languages Apache Hadoop, Python, shell scripting, SQL Technologies Hive, Pig, Sqoop, Flume, Oozie, Impala, hdfs Tools Dataiku, Unravel, Cloudera, Putty, HUE, Cloudera Manager, Eclipse, Resource Manager Initial Learning Program: Tata Consultancy Services: June 2015 to August 2015 Description: This is a learning program conducted by TCS for the newly joined employees, to accomplish them to learn the working standard of the organization. During this period employee are groomed with various technical as well as ethical aspects. Education Details B.E. Electronics & Communication Indore, Madhya Pradesh Medi-caps Institute of Technology & Management Hadoop developer hadoop,hive,sqoop,flume,pig,mapreduce,python,impala,spark,scala,sql,unix. Skill Details APACHE HADOOP SQOOP- Exprience - 31 months Hadoop- Exprience - 31 months HADOOP- Exprience - 31 months Hive- Exprience - 31 months SQOOP- Exprience - 31 months python- Exprience - Less than 1 year months hdfs- Exprience - Less than 1 year months unix- Exprience - Less than 1 year months impala- Exprience - Less than 1 year months pig- Exprience - Less than 1 year months unravel- Exprience - Less than 1 year","B.E. Electronics & Communication Indore, Madhya Pradesh Medi-caps Institute of Technology & Management Hadoop developer hadoop,hive,sqoop,flume,pig,mapreduce,python,impala,spark,scala,sql,unix.",found,APACHE HADOOP SQOOP- Exprience - 31 months Hadoop- Exprience - 31 months HADOOP- Exprience - 31 months Hive- Exprience - 31 months SQOOP- Exprience - 31 months python- Exprience - Less than 1 year months hdfs- Exprience - Less than 1 year months unix- Exprience - Less than 1 year months impala- Exprience - Less than 1 year months pig- Exprience - Less than 1 year months unravel- Exprience - Less than 1 year,
R014,Arjun Sharma,Indian Institute of Technology Guwahati,1,Delhi,1,0,Java Developer,"Name: Arjun Sharma
College: Indian Institute of Technology Guwahati
City: Delhi
Employment Gap: None

Education Details January 2016 B.E Information Technology Pune, Maharashtra Sawitribai Phule Pune University Java Developer Java Developer - Vertical Software Skill Details Company Details company - Vertical Software description - Expertise in design and development of web applications using J2EE, Servlets JSP, JavaScript, HTML, CSS, JQUERY, AJAX, JSON. Experienced in developing applications using MVC architecture. Good understanding of Software Development Life Cycle Phases such as Requirement gathering, analysis, design, development and unit testing. Languages & open Source Java, J2EE, Spring, Hibernate Frame Work Scripting Languages & Server Java JSP, Servlets, DB Connectivity's Side Program JDBC, JavaScript, jQuery, Ajax, JSON Application Server TomCat Database MongoDB, MySql IDEs Eclipse 1. Project Title: Expense Ledger Role: Java Developer Tools and Technologies: Java, Jsp, Servlet, MySql, JavaScript, Json, Jquery, Ajax. 2. Project Title: Trimurti Developer (Realestate) Role: Java Developer Tools and Technologies: Java, Jsp, Servlet, MySql, JavaScript, Json, Jquery, Ajax. 3. Project Title: Vimay Enterprise Role: Java Developer Tools and Technologies: Java, Jsp, Spring,","January 2016 B.E Information Technology Pune, Maharashtra Sawitribai Phule Pune University Java Developer Java Developer - Vertical Software",found,,"company - Vertical Software description - Expertise in design and development of web applications using J2EE, Servlets JSP, JavaScript, HTML, CSS, JQUERY, AJAX, JSON. Experienced in developing applications using MVC architecture. Good understanding of Software Development Life Cycle Phases such as Requirement gathering, analysis, design, development and unit testing. Languages & open Source Java, J2EE, Spring, Hibernate Frame Work Scripting Languages & Server Java JSP, Servlets, DB Connectivity's Side Program JDBC, JavaScript, jQuery, Ajax, JSON Application Server TomCat Database MongoDB, MySql IDEs Eclipse 1. Project Title: Expense Ledger Role: Java Developer Tools and Technologies: Java, Jsp, Servlet, MySql, JavaScript, Json, Jquery, Ajax. 2. Project Title: Trimurti Developer (Realestate) Role: Java Developer Tools and Technologies: Java, Jsp, Servlet, MySql, JavaScript, Json, Jquery, Ajax. 3. Project Title: Vimay Enterprise Role: Java Developer Tools and Technologies: Java, Jsp, Spring,"
R015,Karan Mehta,Indian Institute of Technology Delhi,1,Kolkata,1,0,Blockchain,"Name: Karan Mehta
College: Indian Institute of Technology Delhi
City: Kolkata
Employment Gap: None

Hobbies â¢ Playing Chess â¢ Solving Rubik's Cube â¢ Watching Series Languages â¢ English â¢ Hindi â¢ Marathi Education Details January 2014 to January 2017 Bachelorâs Degree Information Technology, First Class Pune, Maharashtra JSPMâs Jayawantrao Sawant College of Engineering January 2010 to January 2014 Diploma Information Technology, First Class Nashik, Maharashtra K. K. Wagh Polytechnic January 2010 SSC, First Class Nashik, Maharashtra New Era English School Blockchain Developer Blockchain Developer - Corpcloud Global Services Pvt. Ltd Skill Details Blockchain- Exprience - 6 months Smart Contracts- Exprience - 6 months DApps- Exprience - 6 months MEAN Stack- Exprience - 12 monthsCompany Details company - Corpcloud Global Services Pvt. Ltd. description - â¢ Worked productively with the Team to identify requirements and proposed ideas on enhancing the product. â¢ Developing and managing userâs Blockchain account wallets and transactions. â¢ Regularly monitoring smooth executions of Blockchain transactions and wallet functions along with identifying and correcting possible errors. â¢ Writing smart contracts, their APIâs and documenting them. company - Corpcloud","January 2014 to January 2017 Bachelorâs Degree Information Technology, First Class Pune, Maharashtra JSPMâs Jayawantrao Sawant College of Engineering January 2010 to January 2014 Diploma Information Technology, First Class Nashik, Maharashtra K. K. Wagh Polytechnic January 2010 SSC, First Class Nashik, Maharashtra New Era English School Blockchain Developer Blockchain Developer - Corpcloud Global Services Pvt. Ltd",found,Blockchain- Exprience - 6 months Smart Contracts- Exprience - 6 months DApps- Exprience - 6 months MEAN Stack- Exprience - 12 months,"company - Corpcloud Global Services Pvt. Ltd. description - â¢ Worked productively with the Team to identify requirements and proposed ideas on enhancing the product. â¢ Developing and managing userâs Blockchain account wallets and transactions. â¢ Regularly monitoring smooth executions of Blockchain transactions and wallet functions along with identifying and correcting possible errors. â¢ Writing smart contracts, their APIâs and documenting them. company - Corpcloud"
R016,Ishita Chopra,Indian Institute of Technology Kharagpur,1,Chennai,1,0,DotNet Developer,"Name: Ishita Chopra
College: Indian Institute of Technology Kharagpur
City: Chennai
Employment Gap: None

Technologies ASP.NET, MVC 3.0/4.0/5.0, Unit Testing, Entity Framework 6.0 Languages C#.NET JS Library JavaScript, JQuery, Angular1.5, Typescript. Tools Visual Studio 2008/2010/2012/2015, Visual Studio Code (IDE), .NET Framework 2.0, 3.5, 4.0, 4.5 Databases SQL Server 2005, 2008, 2014, 2015 Source control tools Tortoise SVN, Git,Education Details January 2010 B.Tech Kakinada, Andhra Pradesh JNTU Dot Net Developer Dot Net Developer - The Tie Bar Skill Details .NET- Exprience - 34 months ASP- Exprience - 34 months ASP.NET- Exprience - 34 months C#- Exprience - 34 months JAVASCRIPT- Exprience - 34 monthsCompany Details company - The Tie Bar description - Duration: January 2017 to Till Date Responsibility: â¢ Design and coding in a .NET server-side environment, specifically utilising the Microsoft MVC framework and client side environment using Knockout JS. â¢ Consuming Web API and WCF Rest full services. â¢ Designed and coded application components in an agile environment utilizing a test driven development approach. â¢ Created and maintained project tasks and schedules. â¢ Provided programming estimates, identified potential problems and recommended alternative solutions. â¢","January 2010 B.Tech Kakinada, Andhra Pradesh JNTU Dot Net Developer Dot Net Developer - The Tie Bar",found,.NET- Exprience - 34 months ASP- Exprience - 34 months ASP.NET- Exprience - 34 months C#- Exprience - 34 months JAVASCRIPT- Exprience - 34 months,"company - The Tie Bar description - Duration: January 2017 to Till Date Responsibility: â¢ Design and coding in a .NET server-side environment, specifically utilising the Microsoft MVC framework and client side environment using Knockout JS. â¢ Consuming Web API and WCF Rest full services. â¢ Designed and coded application components in an agile environment utilizing a test driven development approach. â¢ Created and maintained project tasks and schedules. â¢ Provided programming estimates, identified potential problems and recommended alternative solutions. â¢"
R017,Priya Nair,Indian Institute of Technology Bombay,1,Chennai,1,0,Health and fitness,"Name: Priya Nair
College: Indian Institute of Technology Bombay
City: Chennai
Employment Gap: None

SKILLS: Computer: â¢ Can easily operate in Operating System like Windows 10. â¢ Can work in Ms-Office (Word, Excel, and PowerPoint). â¢ Can easily operate internet & Gym Management Software (website & mobile application).Education Details January 2010 Advance Diploma in Hotel Management J&W Institute of Hotel Management Gym management & Consultant Gym management & Consultant - Sculpt Fitness Centre Skill Details Excel- Exprience - 96 months PowerPoint- Exprience - 96 months Word- Exprience - 96 months Gym Management Software- Exprience - 96 monthsCompany Details company - Sculpt Fitness Centre description - 2015 - Present Sales, Fitness, Operations company - AB's Fitness Club description - Fitness, Sales, Administration, Facility & House-keeping company - AB's Fitness Club description - Sales, Fitness, Operations company - Ultimate Fitness Club description - company - Tripod Fitness Arena description - Sales, Administration company - C K Fitness description - Sales & Fitness Staff Recruitment KEY ROLES: â¢ Designing and promoting activities to meet customer demand and generate revenue; â¢ Advertising and promoting the club or Centre to increase usage, considering market",January 2010 Advance Diploma in Hotel Management J&W Institute of Hotel Management Gym management & Consultant Gym management & Consultant - Sculpt Fitness Centre,found,Excel- Exprience - 96 months PowerPoint- Exprience - 96 months Word- Exprience - 96 months Gym Management Software- Exprience - 96 months,"company - Sculpt Fitness Centre description - 2015 - Present Sales, Fitness, Operations company - AB's Fitness Club description - Fitness, Sales, Administration, Facility & House-keeping company - AB's Fitness Club description - Sales, Fitness, Operations company - Ultimate Fitness Club description - company - Tripod Fitness Arena description - Sales, Administration company - C K Fitness description - Sales & Fitness Staff Recruitment KEY ROLES: â¢ Designing and promoting activities to meet customer demand and generate revenue; â¢ Advertising and promoting the club or Centre to increase usage, considering market"
R018,Vikram Reddy,Indian Institute of Technology Delhi,1,Chennai,1,0,Database,"Name: Vikram Reddy
College: Indian Institute of Technology Delhi
City: Chennai
Employment Gap: None

Education Details May 2011 to May 2014 Bachelor of science Information technology Mumbai, Maharashtra Mumbai university Oracle DBA Oracle database administrator Skill Details Installation of Oracle on RH Linux & Windows. Creating/Managing user profiles and analyzing their privileges and tablespace quotas Backup of database Logical and Physical procedures. Recovery of database in case of database crash, disk/media failure, etc. Standard DBA functions like space management, Rollback segments, Extents. Database Management and Monitoring the database. Willing to learn new things. Being a constructive team member, contributing practically to the success of the team.- Exprience - 48 monthsCompany Details company - Accelya kale solutions ltd description - Database Administrator working in 24*7 support environment maintaining Databases running on Oracle 11g, 12c. Database Up-gradation from Oracle 11g to Oracle 12c. Installation of Database critical patches. Taking cold and hot backups on scheduled times and monitoring backups. Importing the export dump to another database as per demands. Automating most of the daily activities through cronjobs, shell scripts or schedulers. Making Plan of","May 2011 to May 2014 Bachelor of science Information technology Mumbai, Maharashtra Mumbai university Oracle DBA Oracle database administrator",found,"Installation of Oracle on RH Linux & Windows. Creating/Managing user profiles and analyzing their privileges and tablespace quotas Backup of database Logical and Physical procedures. Recovery of database in case of database crash, disk/media failure, etc. Standard DBA functions like space management, Rollback segments, Extents. Database Management and Monitoring the database. Willing to learn new things. Being a constructive team member, contributing practically to the success of the team.- Exprience - 48 months","company - Accelya kale solutions ltd description - Database Administrator working in 24*7 support environment maintaining Databases running on Oracle 11g, 12c. Database Up-gradation from Oracle 11g to Oracle 12c. Installation of Database critical patches. Taking cold and hot backups on scheduled times and monitoring backups. Importing the export dump to another database as per demands. Automating most of the daily activities through cronjobs, shell scripts or schedulers. Making Plan of"
R019,Priya Nair,Indian Institute of Technology Roorkee,1,Kolkata,1,0,Business Analyst,"Name: Priya Nair
College: Indian Institute of Technology Roorkee
City: Kolkata
Employment Gap: None

TECHNOLOGICAL SKILLS â¦ Knowledge of Computers on the Windows platform. â¦ Fluency in MS-Office Applications such as Excel, Word, PowerPoint, etc. â¦ HTML, JAVA, PHP ATTRIBUTES â¦ Hardworking towards achieving the Goal â¦ Good communication skills â¦ Quick learner â¦ Good interpersonal relationEducation Details January 2016 to January 2018 MMS Mumbai, Maharashtra University of Mumbai January 2016 to January 2018 MMS Management Mumbai, Maharashtra University of Mumbai January 2014 B.Sc. Bandra, MAHARASHTRA, IN Rivzi College January 2011 HSC Bandra, Maharashtra, IN St. Andrews College January 2011 HSC Allana Junior College January 2009 SSC Canossa High School January 2008 SSC Maharashtra State Board Business Analyst Business Analyst - Mass Group of Companies Skill Details EXCEL- Exprience - 23 months HTML- Exprience - 6 months JAVA- Exprience - 6 months PHP- Exprience - 6 months POWERPOINT- Exprience - 6 monthsCompany Details company - Mass Group of Companies description - Key Role Analyst Responsibilities: â¦ Manage risk and provide risk management process. â¦ Liaise with other project areas to coordinate with interdependencies and resolve issues. â¦ Analyse and map","January 2016 to January 2018 MMS Mumbai, Maharashtra University of Mumbai January 2016 to January 2018 MMS Management Mumbai, Maharashtra University of Mumbai January 2014 B.Sc. Bandra, MAHARASHTRA, IN Rivzi College January 2011 HSC Bandra, Maharashtra, IN St. Andrews College January 2011 HSC Allana Junior College January 2009 SSC Canossa High School January 2008 SSC Maharashtra State Board Business Analyst Business Analyst - Mass Group of Companies",found,EXCEL- Exprience - 23 months HTML- Exprience - 6 months JAVA- Exprience - 6 months PHP- Exprience - 6 months POWERPOINT- Exprience - 6 months,company - Mass Group of Companies description - Key Role Analyst Responsibilities: â¦ Manage risk and provide risk management process. â¦ Liaise with other project areas to coordinate with interdependencies and resolve issues. â¦ Analyse and map
R020,Divya Rao,Indian Institute of Technology Kharagpur,1,Bangalore,1,0,Civil Engineer,"Name: Divya Rao
College: Indian Institute of Technology Kharagpur
City: Bangalore
Employment Gap: None

PERSONAL SKILLS â¢ Passionate towards learning new skills. â¢ Hardworking, sense of responsibility. COMPUTER SKILL â¢ AUTOCAD 2D, 3D â¢ CIVIL 3DEducation Details January 2014 BE Civil Engineering Chandrapur, Maharashtra Nagpur University January 2010 Diploma Civil Engineering Mumbai, Maharashtra Bajaj Polytechnic January 2007 SSC Industrial Waste Water Nagpur, Maharashtra Hindi City High School University /Board Site Engineer (Civil) Skill Details AUTOCAD- Exprience - 6 monthsCompany Details company - Talreja construction description - I am diploma and degree Holder in civil engineering Branch applying for post of civil engineer. Hoping for your positive response. Thanks and Regards Apeksha Naharkar.","January 2014 BE Civil Engineering Chandrapur, Maharashtra Nagpur University January 2010 Diploma Civil Engineering Mumbai, Maharashtra Bajaj Polytechnic January 2007 SSC Industrial Waste Water Nagpur, Maharashtra Hindi City High School University /Board Site Engineer (Civil)",found,AUTOCAD- Exprience - 6 months,company - Talreja construction description - I am diploma and degree Holder in civil engineering Branch applying for post of civil engineer. Hoping for your positive response. Thanks and Regards Apeksha Naharkar.
R021,Neha Kapoor,Indian Institute of Technology Kharagpur,1,Chennai,1,0,Python Developer,"Name: Neha Kapoor
College: Indian Institute of Technology Kharagpur
City: Chennai
Employment Gap: None

Technical Skills / Responsibilities: â¢ Hands on Experience with Production and Maintenance of Projects. â¢ Experience in handling projects in agile methodology. â¢ Experience in handling projects in SDLC, Involved in each stage of Software Development Life Cycle. â¢ Responsible to gather requirement (Customer Interaction) and providing Estimate & solution document then as per process FS, TS, Coding, UTP, UTR, PTF, SOW submission to customer. â¢ Having strong knowledge of Debugging and Testing based on Python and AS/400. â¢ Worked as Change Controller - Responsible for promoting changes in Development to UAT and LIVE environment through Pivotal Cloud Foundry. â¢ Have good communication skills, Inter personal skills, hardworking and result oriented as an Individual and in team. Certification and Trainings: â¢ Completed Internal Python training. â¢ Completed Internal Python Web Crawling training. â¢ Completed Internal Python Web Scraping training. â¢ Completed Internal Python for Data Science training. â¢ Completed Internal MongoDB training. â¢ Completed Internal MySQL training. â¢ Completed Internal PostgreSQL training. â¢ Completed Internal DJango training. â¢",,not_available,": â¢ Hands on Experience with Production and Maintenance of Projects. â¢ Experience in handling projects in agile methodology. â¢ Experience in handling projects in SDLC, Involved in each stage of Software Development Life Cycle. â¢ Responsible to gather requirement (Customer Interaction) and providing Estimate & solution document then as per process FS, TS, Coding, UTP, UTR, PTF, SOW submission to customer. â¢ Having strong knowledge of Debugging and Testing based on Python and AS/400. â¢ Worked as Change Controller - Responsible for promoting changes in Development to UAT and LIVE environment through Pivotal Cloud Foundry. â¢ Have good communication skills, Inter personal skills, hardworking and result oriented as an Individual and in team. Certification and Trainings: â¢ Completed Internal Python training. â¢ Completed Internal Python Web Crawling training. â¢ Completed Internal Python Web Scraping training. â¢ Completed Internal Python for Data Science training. â¢ Completed Internal MongoDB training. â¢ Completed Internal MySQL training. â¢ Completed Internal PostgreSQL training. â¢ Completed Internal DJango training. â¢",
