resume_id,job_id,variant_id,proxy_type,proxy_value,base_skills_score,base_experience_score,base_education_course_score,base_projects_score,base_semantic_score,base_score,variant_skills_score,variant_experience_score,variant_education_course_score,variant_projects_score,variant_semantic_score,variant_score,score_delta
R125,JOB002,R125_CF_COURSE_EXPERIENCE,course+experience,Commerce | 108,0.0,1.0,0.8,0.0,0.760687,0.555456,0.0,1.0,0.4,0.0,0.759473,0.484582,-0.070874
R125,JOB002,R125_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kharagpur | 108,0.0,1.0,0.8,0.0,0.760687,0.555456,0.0,1.0,0.8,0.0,0.742354,0.551142,-0.004314
R125,JOB002,R125_CF_NAME_AGE,name+age,Divya Rao | 36,0.0,1.0,0.8,0.0,0.760687,0.555456,0.0,1.0,0.8,0.0,0.756991,0.554586,-0.00087
R126,JOB001,R126_CF_COLLEGE_CITY,college+city,NIT Tiruchirappalli | Ahmedabad,0.0,1.0,0.9,0.0,0.80168,0.582748,0.0,1.0,0.9,0.0,0.773383,0.57609,-0.006658
R126,JOB001,R126_CF_DEGREE_COURSE,degree+course,LLB | Electronics & Communication,0.0,1.0,0.9,0.0,0.80168,0.582748,0.0,1.0,0.0,0.0,0.77746,0.418226,-0.164522
R126,JOB001,R126_CF_COLLEGE_NAME,college+name,NIT Tiruchirappalli | Divya Rao,0.0,1.0,0.9,0.0,0.80168,0.582748,0.0,1.0,0.9,0.0,0.764355,0.573966,-0.008782
R126,JOB001,R126_CF_NAME_CITY,name+city,Divya Rao | Ahmedabad,0.0,1.0,0.9,0.0,0.80168,0.582748,0.0,1.0,0.9,0.0,0.767195,0.574634,-0.008114
R126,JOB001,R126_CF_DEGREE_AGE,degree+age,LLB | 39,0.0,1.0,0.9,0.0,0.80168,0.582748,0.0,1.0,0.5,0.0,0.809436,0.513985,-0.068763
R126,JOB001,R126_CF_COURSE_EXPERIENCE,course+experience,Electronics & Communication | 63,0.0,1.0,0.9,0.0,0.80168,0.582748,0.0,1.0,0.4,0.0,0.767579,0.486489,-0.096259
R126,JOB001,R126_CF_COLLEGE_EXPERIENCE,college+experience,NIT Tiruchirappalli | 63,0.0,1.0,0.9,0.0,0.80168,0.582748,0.0,1.0,0.9,0.0,0.781832,0.578078,-0.00467
R126,JOB001,R126_CF_NAME_AGE,name+age,Divya Rao | 39,0.0,1.0,0.9,0.0,0.80168,0.582748,0.0,1.0,0.9,0.0,0.775739,0.576644,-0.006104
R127,JOB004,R127_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Bombay | Kolkata,0.0,1.0,0.8,0.0,0.775793,0.55901,0.0,1.0,0.8,0.0,0.780732,0.560172,0.001162
R127,JOB004,R127_CF_DEGREE_COURSE,degree+course,B.A | Law,0.0,1.0,0.8,0.0,0.775793,0.55901,0.0,1.0,0.0,0.0,0.773574,0.417312,-0.141698
R127,JOB004,R127_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Bombay | Priya Nair,0.0,1.0,0.8,0.0,0.775793,0.55901,0.0,1.0,0.8,0.0,0.773879,0.55856,-0.00045
R127,JOB004,R127_CF_NAME_CITY,name+city,Priya Nair | Kolkata,0.0,1.0,0.8,0.0,0.775793,0.55901,0.0,1.0,0.8,0.0,0.774577,0.558724,-0.000286
R127,JOB004,R127_CF_DEGREE_AGE,degree+age,B.A | 32,0.0,1.0,0.8,0.0,0.775793,0.55901,0.0,1.0,0.4,0.0,0.775611,0.488379,-0.070631
R127,JOB004,R127_CF_COURSE_EXPERIENCE,course+experience,Law | 60,0.0,1.0,0.8,0.0,0.775793,0.55901,0.0,1.0,0.4,0.0,0.773574,0.4879,-0.07111
R127,JOB004,R127_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Bombay | 60,0.0,1.0,0.8,0.0,0.775793,0.55901,0.0,1.0,0.8,0.0,0.778107,0.559555,0.000545
R127,JOB004,R127_CF_NAME_AGE,name+age,Priya Nair | 32,0.0,1.0,0.8,0.0,0.775793,0.55901,0.0,1.0,0.8,0.0,0.771007,0.557884,-0.001126
R128,JOB020,R128_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kanpur | Bangalore,0.0,1.0,0.8,0.0,0.751773,0.553358,0.0,1.0,0.8,0.0,0.731792,0.548657,-0.004701
R128,JOB020,R128_CF_DEGREE_COURSE,degree+course,Bachelor | Law,0.0,1.0,0.8,0.0,0.751773,0.553358,0.0,1.0,0.0,0.0,0.750261,0.411826,-0.141532
R128,JOB020,R128_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kanpur | Ishita Chopra,0.0,1.0,0.8,0.0,0.751773,0.553358,0.0,1.0,0.8,0.0,0.718699,0.545576,-0.007782
R128,JOB020,R128_CF_NAME_CITY,name+city,Ishita Chopra | Bangalore,0.0,1.0,0.8,0.0,0.751773,0.553358,0.0,1.0,0.8,0.0,0.737954,0.550107,-0.003251
R128,JOB020,R128_CF_DEGREE_AGE,degree+age,Bachelor | 37,0.0,1.0,0.8,0.0,0.751773,0.553358,0.0,1.0,0.4,0.0,0.754296,0.483364,-0.069994
R128,JOB020,R128_CF_COURSE_EXPERIENCE,course+experience,Law | 84,0.0,1.0,0.8,0.0,0.751773,0.553358,0.0,1.0,0.4,0.0,0.745036,0.481185,-0.072173
R128,JOB020,R128_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kanpur | 84,0.0,1.0,0.8,0.0,0.751773,0.553358,0.0,1.0,0.8,0.0,0.732486,0.54882,-0.004538
R128,JOB020,R128_CF_NAME_AGE,name+age,Ishita Chopra | 37,0.0,1.0,0.8,0.0,0.751773,0.553358,0.0,1.0,0.8,0.0,0.737375,0.549971,-0.003387
R129,JOB005,R129_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Roorkee | Delhi,0.25,1.0,0.0,0.0,0.697107,0.487555,0.25,1.0,0.0,0.0,0.697803,0.487718,0.000163
R129,JOB005,R129_CF_DEGREE_COURSE,degree+course,MBA | Business Administration,0.25,1.0,0.0,0.0,0.697107,0.487555,0.25,1.0,1.0,0.0,0.700445,0.664811,0.177256
R129,JOB005,R129_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Roorkee | Ishita Chopra,0.25,1.0,0.0,0.0,0.697107,0.487555,0.25,1.0,0.0,0.0,0.696683,0.487455,-0.0001
R129,JOB005,R129_CF_NAME_CITY,name+city,Ishita Chopra | Delhi,0.25,1.0,0.0,0.0,0.697107,0.487555,0.25,1.0,0.0,0.0,0.694561,0.486955,-0.0006
R129,JOB005,R129_CF_DEGREE_AGE,degree+age,MBA | 33,0.25,1.0,0.0,0.0,0.697107,0.487555,0.25,1.0,0.5,0.0,0.698294,0.576069,0.088514
R129,JOB005,R129_CF_COURSE_EXPERIENCE,course+experience,Business Administration | 60,0.25,1.0,0.0,0.0,0.697107,0.487555,0.25,1.0,0.5,0.0,0.699315,0.57631,0.088755
R129,JOB005,R129_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Roorkee | 60,0.25,1.0,0.0,0.0,0.697107,0.487555,0.25,1.0,0.0,0.0,0.698821,0.487958,0.000403
R129,JOB005,R129_CF_NAME_AGE,name+age,Ishita Chopra | 33,0.25,1.0,0.0,0.0,0.697107,0.487555,0.25,1.0,0.0,0.0,0.695639,0.487209,-0.000346
R130,JOB025,R130_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Delhi | Mumbai,0.0,1.0,0.8,0.0,0.657763,0.531238,0.0,1.0,0.8,0.0,0.657808,0.531249,1.1e-05
R130,JOB025,R130_CF_DEGREE_COURSE,degree+course,M.E. | Operations Management,0.0,1.0,0.8,0.0,0.657763,0.531238,0.0,1.0,0.0,0.0,0.657763,0.390062,-0.141176
R130,JOB025,R130_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Delhi | Aditya Verma,0.0,1.0,0.8,0.0,0.657763,0.531238,0.0,1.0,0.8,0.0,0.642482,0.527643,-0.003595
R130,JOB025,R130_CF_NAME_CITY,name+city,Aditya Verma | Mumbai,0.0,1.0,0.8,0.0,0.657763,0.531238,0.0,1.0,0.8,0.0,0.649939,0.529397,-0.001841
R130,JOB025,R130_CF_DEGREE_AGE,degree+age,M.E. | 34,0.0,1.0,0.8,0.0,0.657763,0.531238,0.0,1.0,0.4,0.0,0.657763,0.46065,-0.070588
R130,JOB025,R130_CF_COURSE_EXPERIENCE,course+experience,Operations Management | 88,0.0,1.0,0.8,0.0,0.657763,0.531238,0.0,1.0,0.4,0.0,0.657763,0.46065,-0.070588
R130,JOB025,R130_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Delhi | 88,0.0,1.0,0.8,0.0,0.657763,0.531238,0.0,1.0,0.8,0.0,0.656293,0.530893,-0.000345
R130,JOB025,R130_CF_NAME_AGE,name+age,Aditya Verma | 34,0.0,1.0,0.8,0.0,0.657763,0.531238,0.0,1.0,0.8,0.0,0.648083,0.528961,-0.002277
R131,JOB011,R131_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Delhi | Pune,0.25,1.0,0.0,0.0,0.785472,0.508346,0.25,1.0,0.0,0.0,0.782324,0.507606,-0.00074
R131,JOB011,R131_CF_DEGREE_COURSE,degree+course,MCA | Electrical and Electronics Engineering,0.25,1.0,0.0,0.0,0.785472,0.508346,0.25,1.0,0.4,0.0,0.805466,0.583639,0.075293
R131,JOB011,R131_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Delhi | Aditya Verma,0.25,1.0,0.0,0.0,0.785472,0.508346,0.25,1.0,0.0,0.0,0.803258,0.512531,0.004185
R131,JOB011,R131_CF_NAME_CITY,name+city,Aditya Verma | Pune,0.25,1.0,0.0,0.0,0.785472,0.508346,0.25,1.0,0.0,0.0,0.804643,0.512857,0.004511
R131,JOB011,R131_CF_DEGREE_AGE,degree+age,MCA | 28,0.25,1.0,0.0,0.0,0.785472,0.508346,0.25,1.0,0.4,0.0,0.785857,0.579025,0.070679
R131,JOB011,R131_CF_COURSE_EXPERIENCE,course+experience,Electrical and Electronics Engineering | 48,0.25,1.0,0.0,0.0,0.785472,0.508346,0.25,1.0,0.0,0.0,0.805131,0.512972,0.004626
R131,JOB011,R131_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Delhi | 48,0.25,1.0,0.0,0.0,0.785472,0.508346,0.25,1.0,0.0,0.0,0.783778,0.507948,-0.000398
R131,JOB011,R131_CF_NAME_AGE,name+age,Aditya Verma | 28,0.25,1.0,0.0,0.0,0.785472,0.508346,0.25,1.0,0.0,0.0,0.805448,0.513047,0.004701
R132,JOB017,R132_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Guwahati | Hyderabad,0.0,1.0,0.9,0.0,0.703376,0.559618,0.0,1.0,0.9,0.0,0.69021,0.55652,-0.003098
R132,JOB017,R132_CF_DEGREE_COURSE,degree+course,BCA | Computer Engineering,0.0,1.0,0.9,0.0,0.703376,0.559618,0.0,1.0,0.0,0.0,0.685988,0.396703,-0.162915
R132,JOB017,R132_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Guwahati | Neha Kapoor,0.0,1.0,0.9,0.0,0.703376,0.559618,0.0,1.0,0.9,0.0,0.661315,0.549721,-0.009897
R132,JOB017,R132_CF_NAME_CITY,name+city,Neha Kapoor | Hyderabad,0.0,1.0,0.9,0.0,0.703376,0.559618,0.0,1.0,0.9,0.0,0.673623,0.552617,-0.007001
R132,JOB017,R132_CF_DEGREE_AGE,degree+age,BCA | 30,0.0,1.0,0.9,0.0,0.703376,0.559618,0.0,1.0,0.5,0.0,0.722683,0.493572,-0.066046
R132,JOB017,R132_CF_COURSE_EXPERIENCE,course+experience,Computer Engineering | 24,0.0,1.0,0.9,0.0,0.703376,0.559618,0.0,1.0,0.4,0.0,0.685047,0.46707,-0.092548
R132,JOB017,R132_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Guwahati | 24,0.0,1.0,0.9,0.0,0.703376,0.559618,0.0,1.0,0.9,0.0,0.698196,0.558399,-0.001219
R132,JOB017,R132_CF_NAME_AGE,name+age,Neha Kapoor | 30,0.0,1.0,0.9,0.0,0.703376,0.559618,0.0,1.0,0.9,0.0,0.676367,0.553263,-0.006355
R133,JOB022,R133_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Madras | Ahmedabad,0.0,1.0,0.0,0.0,0.753899,0.412682,0.0,1.0,0.0,0.0,0.763291,0.414892,0.00221
R133,JOB022,R133_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Madras | Vikram Reddy,0.0,1.0,0.0,0.0,0.753899,0.412682,0.0,1.0,0.0,0.0,0.780682,0.418984,0.006302
R133,JOB022,R133_CF_NAME_CITY,name+city,Vikram Reddy | Ahmedabad,0.0,1.0,0.0,0.0,0.753899,0.412682,0.0,1.0,0.0,0.0,0.773014,0.41718,0.004498
R133,JOB022,R133_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Madras | 120,0.0,1.0,0.0,0.0,0.753899,0.412682,0.0,1.0,0.0,0.0,0.76843,0.416101,0.003419
R133,JOB022,R133_CF_NAME_AGE,name+age,Vikram Reddy | 35,0.0,1.0,0.0,0.0,0.753899,0.412682,0.0,1.0,0.0,0.0,0.778117,0.41838,0.005698
R134,JOB008,R134_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kharagpur | Kolkata,0.0,1.0,0.0,0.0,0.780179,0.418866,0.0,1.0,0.0,0.0,0.779351,0.418671,-0.000195
R134,JOB008,R134_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kharagpur | Divya Rao,0.0,1.0,0.0,0.0,0.780179,0.418866,0.0,1.0,0.0,0.0,0.766748,0.415705,-0.003161
R134,JOB008,R134_CF_NAME_CITY,name+city,Divya Rao | Kolkata,0.0,1.0,0.0,0.0,0.780179,0.418866,0.0,1.0,0.0,0.0,0.777093,0.41814,-0.000726
R134,JOB008,R134_CF_DEGREE_AGE,degree+age,M.Sc | 34,0.0,1.0,0.0,0.0,0.780179,0.418866,0.0,1.0,0.4,0.0,0.780179,0.489454,0.070588
R134,JOB008,R134_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kharagpur | 72,0.0,1.0,0.0,0.0,0.780179,0.418866,0.0,1.0,0.0,0.0,0.778115,0.41838,-0.000486
R134,JOB008,R134_CF_NAME_AGE,name+age,Divya Rao | 34,0.0,1.0,0.0,0.0,0.780179,0.418866,0.0,1.0,0.0,0.0,0.774894,0.417622,-0.001244
R135,JOB017,R135_CF_COLLEGE_CITY,college+city,NIT Tiruchirappalli | Bangalore,0.0,0.8,0.9,0.0,0.756221,0.524993,0.0,0.8,0.9,0.0,0.754798,0.524658,-0.000335
R135,JOB017,R135_CF_DEGREE_COURSE,degree+course,B.A. LL.B. | Electronics,0.0,0.8,0.9,0.0,0.756221,0.524993,0.0,0.8,0.0,0.0,0.726378,0.359148,-0.165845
R135,JOB017,R135_CF_COLLEGE_NAME,college+name,NIT Tiruchirappalli | Rohan Gupta,0.0,0.8,0.9,0.0,0.756221,0.524993,0.0,0.8,0.9,0.0,0.749676,0.523453,-0.00154
R135,JOB017,R135_CF_NAME_CITY,name+city,Rohan Gupta | Bangalore,0.0,0.8,0.9,0.0,0.756221,0.524993,0.0,0.8,0.9,0.0,0.76083,0.526078,0.001085
R135,JOB017,R135_CF_DEGREE_AGE,degree+age,B.A. LL.B. | 26,0.0,0.8,0.9,0.0,0.756221,0.524993,0.0,0.8,0.5,0.0,0.756221,0.454405,-0.070588
R135,JOB017,R135_CF_COURSE_EXPERIENCE,course+experience,Electronics | 22,0.0,0.8,0.9,0.0,0.756221,0.524993,0.0,1.0,0.4,0.0,0.725939,0.476691,-0.048302
R135,JOB017,R135_CF_COLLEGE_EXPERIENCE,college+experience,NIT Tiruchirappalli | 22,0.0,0.8,0.9,0.0,0.756221,0.524993,0.0,1.0,0.9,0.0,0.751806,0.571013,0.04602
R135,JOB017,R135_CF_NAME_AGE,name+age,Rohan Gupta | 26,0.0,0.8,0.9,0.0,0.756221,0.524993,0.0,0.8,0.9,0.0,0.759798,0.525835,0.000842
R136,JOB018,R136_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Bombay | Delhi,0.0,1.0,0.4,0.0,0.734007,0.47859,0.0,1.0,0.4,0.0,0.741212,0.480285,0.001695
R136,JOB018,R136_CF_DEGREE_COURSE,degree+course,LLM | Computer Applications,0.0,1.0,0.4,0.0,0.734007,0.47859,0.0,1.0,0.0,0.0,0.735631,0.408384,-0.070206
R136,JOB018,R136_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Bombay | Ananya Iyer,0.0,1.0,0.4,0.0,0.734007,0.47859,0.0,1.0,0.4,0.0,0.740028,0.480007,0.001417
R136,JOB018,R136_CF_NAME_CITY,name+city,Ananya Iyer | Delhi,0.0,1.0,0.4,0.0,0.734007,0.47859,0.0,1.0,0.4,0.0,0.733839,0.47855,-4e-05
R136,JOB018,R136_CF_DEGREE_AGE,degree+age,LLM | 40,0.0,1.0,0.4,0.0,0.734007,0.47859,0.0,1.0,0.0,0.0,0.734007,0.408002,-0.070588
R136,JOB018,R136_CF_COURSE_EXPERIENCE,course+experience,Computer Applications | 108,0.0,1.0,0.4,0.0,0.734007,0.47859,0.0,1.0,0.4,0.0,0.73444,0.478692,0.000102
R136,JOB018,R136_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Bombay | 108,0.0,1.0,0.4,0.0,0.734007,0.47859,0.0,1.0,0.4,0.0,0.741043,0.480245,0.001655
R136,JOB018,R136_CF_NAME_AGE,name+age,Ananya Iyer | 40,0.0,1.0,0.4,0.0,0.734007,0.47859,0.0,1.0,0.4,0.0,0.734168,0.478628,3.8e-05
R137,JOB007,R137_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kanpur | Mumbai,0.333333,1.0,0.9,0.0,0.792418,0.698216,0.333333,1.0,0.9,0.0,0.796926,0.699277,0.001061
R137,JOB007,R137_CF_DEGREE_COURSE,degree+course,Diploma | Sociology,0.333333,1.0,0.9,0.0,0.792418,0.698216,0.333333,1.0,0.0,0.0,0.79582,0.540193,-0.158023
R137,JOB007,R137_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kanpur | Ananya Iyer,0.333333,1.0,0.9,0.0,0.792418,0.698216,0.333333,1.0,0.9,0.0,0.799254,0.699824,0.001608
R137,JOB007,R137_CF_NAME_CITY,name+city,Ananya Iyer | Mumbai,0.333333,1.0,0.9,0.0,0.792418,0.698216,0.333333,1.0,0.9,0.0,0.808414,0.70198,0.003764
R137,JOB007,R137_CF_DEGREE_AGE,degree+age,Diploma | 29,0.333333,1.0,0.9,0.0,0.792418,0.698216,0.333333,1.0,0.4,0.0,0.796316,0.610898,-0.087318
R137,JOB007,R137_CF_COURSE_EXPERIENCE,course+experience,Sociology | 36,0.333333,1.0,0.9,0.0,0.792418,0.698216,0.333333,1.0,0.5,0.0,0.798676,0.6291,-0.069116
R137,JOB007,R137_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kanpur | 36,0.333333,1.0,0.9,0.0,0.792418,0.698216,0.333333,1.0,0.9,0.0,0.800225,0.700053,0.001837
R137,JOB007,R137_CF_NAME_AGE,name+age,Ananya Iyer | 29,0.333333,1.0,0.9,0.0,0.792418,0.698216,0.333333,1.0,0.9,0.0,0.811835,0.702785,0.004569
R138,JOB012,R138_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Roorkee | Pune,0.0,1.0,0.9,0.686656,0.765502,0.591099,0.0,1.0,0.9,0.686656,0.762234,0.590445,-0.000654
R138,JOB012,R138_CF_DEGREE_COURSE,degree+course,M.Com | Sociology,0.0,1.0,0.9,0.686656,0.765502,0.591099,0.0,1.0,0.0,0.686656,0.76322,0.455642,-0.135457
R138,JOB012,R138_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Roorkee | Arjun Sharma,0.0,1.0,0.9,0.686656,0.765502,0.591099,0.0,1.0,0.9,0.686656,0.764819,0.590962,-0.000137
R138,JOB012,R138_CF_NAME_CITY,name+city,Arjun Sharma | Pune,0.0,1.0,0.9,0.686656,0.765502,0.591099,0.0,1.0,0.9,0.686656,0.766147,0.591228,0.000129
R138,JOB012,R138_CF_DEGREE_AGE,degree+age,M.Com | 29,0.0,1.0,0.9,0.686656,0.765502,0.591099,0.0,1.0,0.5,0.686656,0.768213,0.531641,-0.059458
R138,JOB012,R138_CF_COURSE_EXPERIENCE,course+experience,Sociology | 27,0.0,1.0,0.9,0.686656,0.765502,0.591099,0.0,1.0,0.4,0.686656,0.764682,0.515935,-0.075164
R138,JOB012,R138_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Roorkee | 27,0.0,1.0,0.9,0.686656,0.765502,0.591099,0.0,1.0,0.9,0.686656,0.764748,0.590948,-0.000151
R138,JOB012,R138_CF_NAME_AGE,name+age,Arjun Sharma | 29,0.0,1.0,0.9,0.686656,0.765502,0.591099,0.0,1.0,0.9,0.686656,0.768565,0.591711,0.000612
R139,JOB023,R139_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Roorkee | Hyderabad,0.0,1.0,0.4,0.0,0.766314,0.486192,0.0,1.0,0.4,0.0,0.758027,0.484242,-0.00195
R139,JOB023,R139_CF_DEGREE_COURSE,degree+course,B.E. | Data Science,0.0,1.0,0.4,0.0,0.766314,0.486192,0.0,1.0,0.0,0.0,0.755408,0.413037,-0.073155
R139,JOB023,R139_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Roorkee | Arjun Sharma,0.0,1.0,0.4,0.0,0.766314,0.486192,0.0,1.0,0.4,0.0,0.754658,0.483449,-0.002743
R139,JOB023,R139_CF_NAME_CITY,name+city,Arjun Sharma | Hyderabad,0.0,1.0,0.4,0.0,0.766314,0.486192,0.0,1.0,0.4,0.0,0.758443,0.48434,-0.001852
R139,JOB023,R139_CF_DEGREE_AGE,degree+age,B.E. | 40,0.0,1.0,0.4,0.0,0.766314,0.486192,0.0,1.0,0.0,0.0,0.755408,0.413037,-0.073155
R139,JOB023,R139_CF_COURSE_EXPERIENCE,course+experience,Data Science | 84,0.0,1.0,0.4,0.0,0.766314,0.486192,0.0,1.0,0.4,0.0,0.766183,0.486161,-3.1e-05
R139,JOB023,R139_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Roorkee | 84,0.0,1.0,0.4,0.0,0.766314,0.486192,0.0,1.0,0.4,0.0,0.752185,0.482867,-0.003325
R139,JOB023,R139_CF_NAME_AGE,name+age,Arjun Sharma | 40,0.0,1.0,0.4,0.0,0.766314,0.486192,0.0,1.0,0.4,0.0,0.751303,0.48266,-0.003532
R140,JOB009,R140_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Guwahati | Ahmedabad,0.25,1.0,0.8,0.0,0.819487,0.657526,0.25,1.0,0.8,0.0,0.817202,0.656989,-0.000537
R140,JOB009,R140_CF_DEGREE_COURSE,degree+course,B.Tech | Science,0.25,1.0,0.8,0.0,0.819487,0.657526,0.25,1.0,0.9,0.0,0.819216,0.67511,0.017584
R140,JOB009,R140_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Guwahati | Aditya Verma,0.25,1.0,0.8,0.0,0.819487,0.657526,0.25,1.0,0.8,0.0,0.825214,0.658874,0.001348
R140,JOB009,R140_CF_NAME_CITY,name+city,Aditya Verma | Ahmedabad,0.25,1.0,0.8,0.0,0.819487,0.657526,0.25,1.0,0.8,0.0,0.814713,0.656403,-0.001123
R140,JOB009,R140_CF_DEGREE_AGE,degree+age,B.Tech | 38,0.25,1.0,0.8,0.0,0.819487,0.657526,0.25,1.0,0.9,0.0,0.819487,0.675173,0.017647
R140,JOB009,R140_CF_COURSE_EXPERIENCE,course+experience,Science | 108,0.25,1.0,0.8,0.0,0.819487,0.657526,0.25,1.0,0.8,0.0,0.819503,0.65753,4e-06
R140,JOB009,R140_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Guwahati | 108,0.25,1.0,0.8,0.0,0.819487,0.657526,0.25,1.0,0.8,0.0,0.820555,0.657778,0.000252
R140,JOB009,R140_CF_NAME_AGE,name+age,Aditya Verma | 38,0.25,1.0,0.8,0.0,0.819487,0.657526,0.25,1.0,0.8,0.0,0.818127,0.657206,-0.00032
R141,JOB010,R141_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Madras | Kolkata,0.0,1.0,0.4,0.0,0.817093,0.49814,0.0,1.0,0.4,0.0,0.823327,0.499606,0.001466
R141,JOB010,R141_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Madras | Karan Mehta,0.0,1.0,0.4,0.0,0.817093,0.49814,0.0,1.0,0.4,0.0,0.815628,0.497795,-0.000345
R141,JOB010,R141_CF_NAME_CITY,name+city,Karan Mehta | Kolkata,0.0,1.0,0.4,0.0,0.817093,0.49814,0.0,1.0,0.4,0.0,0.81474,0.497586,-0.000554
R141,JOB010,R141_CF_DEGREE_AGE,degree+age,B.Sc | 34,0.0,1.0,0.4,0.0,0.817093,0.49814,0.0,1.0,0.0,0.0,0.817093,0.427551,-0.070589
R141,JOB010,R141_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Madras | 72,0.0,1.0,0.4,0.0,0.817093,0.49814,0.0,1.0,0.4,0.0,0.820606,0.498966,0.000826
R141,JOB010,R141_CF_NAME_AGE,name+age,Karan Mehta | 34,0.0,1.0,0.4,0.0,0.817093,0.49814,0.0,1.0,0.4,0.0,0.812645,0.497093,-0.001047
R142,JOB010,R142_CF_COLLEGE_CITY,college+city,Indian Institute of Science Bangalore | Bangalore,0.0,1.0,0.4,0.0,0.720917,0.47551,0.0,1.0,0.4,0.0,0.71171,0.473344,-0.002166
R142,JOB010,R142_CF_DEGREE_COURSE,degree+course,B.Sc | Biotechnology,0.0,1.0,0.4,0.0,0.720917,0.47551,0.0,1.0,0.0,0.0,0.727332,0.406431,-0.069079
R142,JOB010,R142_CF_COLLEGE_NAME,college+name,Indian Institute of Science Bangalore | Vikram Reddy,0.0,1.0,0.4,0.0,0.720917,0.47551,0.0,1.0,0.4,0.0,0.713995,0.473881,-0.001629
R142,JOB010,R142_CF_NAME_CITY,name+city,Vikram Reddy | Bangalore,0.0,1.0,0.4,0.0,0.720917,0.47551,0.0,1.0,0.4,0.0,0.700588,0.470726,-0.004784
R142,JOB010,R142_CF_DEGREE_AGE,degree+age,B.Sc | 36,0.0,1.0,0.4,0.0,0.720917,0.47551,0.0,1.0,0.4,0.0,0.744308,0.481014,0.005504
R142,JOB010,R142_CF_COURSE_EXPERIENCE,course+experience,Biotechnology | 63,0.0,1.0,0.4,0.0,0.720917,0.47551,0.0,1.0,0.0,0.0,0.723701,0.405577,-0.069933
R142,JOB010,R142_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Science Bangalore | 63,0.0,1.0,0.4,0.0,0.720917,0.47551,0.0,1.0,0.4,0.0,0.731942,0.478104,0.002594
R142,JOB010,R142_CF_NAME_AGE,name+age,Vikram Reddy | 36,0.0,1.0,0.4,0.0,0.720917,0.47551,0.0,1.0,0.4,0.0,0.720173,0.475335,-0.000175
R143,JOB004,R143_CF_COLLEGE_CITY,college+city,Indian Institute of Science Bangalore | Delhi,0.0,1.0,0.4,0.0,0.745699,0.481341,0.0,1.0,0.4,0.0,0.739978,0.479995,-0.001346
R143,JOB004,R143_CF_DEGREE_COURSE,degree+course,LLB | Finance,0.0,1.0,0.4,0.0,0.745699,0.481341,0.0,1.0,0.0,0.0,0.73524,0.408292,-0.073049
R143,JOB004,R143_CF_COLLEGE_NAME,college+name,Indian Institute of Science Bangalore | Divya Rao,0.0,1.0,0.4,0.0,0.745699,0.481341,0.0,1.0,0.4,0.0,0.741016,0.480239,-0.001102
