resume_id,job_id,variant_id,proxy_type,proxy_value,base_score,variant_score
R115,JOB006,R115_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Science Bangalore | 74,0.495344,0.500097
R115,JOB006,R115_CF_NAME_AGE,name+age,Vikram Reddy | 34,0.495344,0.497862
R116,JOB021,R116_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kharagpur | Chennai,0.559483,0.564635
R116,JOB021,R116_CF_DEGREE_COURSE,degree+course,M.Tech | Computer Technology,0.559483,0.495993
R116,JOB021,R116_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kharagpur | Divya Rao,0.559483,0.561769
R116,JOB021,R116_CF_NAME_CITY,name+city,Divya Rao | Chennai,0.559483,0.564445
R116,JOB021,R116_CF_DEGREE_AGE,degree+age,M.Tech | 37,0.559483,0.566849
R116,JOB021,R116_CF_COURSE_EXPERIENCE,course+experience,Computer Technology | 108,0.559483,0.494897
R116,JOB021,R116_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kharagpur | 108,0.559483,0.565284
R116,JOB021,R116_CF_NAME_AGE,name+age,Divya Rao | 37,0.559483,0.566521
R117,JOB006,R117_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kharagpur | Pune,0.574077,0.571985
R117,JOB006,R117_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kharagpur | Rohan Gupta,0.574077,0.573402
R117,JOB006,R117_CF_NAME_CITY,name+city,Rohan Gupta | Pune,0.574077,0.571947
R117,JOB006,R117_CF_COURSE_EXPERIENCE,course+experience,Hospitality Management | 70,0.574077,0.485841
R117,JOB006,R117_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kharagpur | 70,0.574077,0.573408
R117,JOB006,R117_CF_NAME_AGE,name+age,Rohan Gupta | 33,0.574077,0.574255
R118,JOB017,R118_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Bombay | Hyderabad,0.57548,0.575656
R118,JOB017,R118_CF_DEGREE_COURSE,degree+course,B.A. LL.B. | Marketing,0.57548,0.439067
R118,JOB017,R118_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Bombay | Priya Nair,0.57548,0.575743
R118,JOB017,R118_CF_NAME_CITY,name+city,Priya Nair | Hyderabad,0.57548,0.574829
R118,JOB017,R118_CF_DEGREE_AGE,degree+age,B.A. LL.B. | 27,0.57548,0.51548
R118,JOB017,R118_CF_COURSE_EXPERIENCE,course+experience,Marketing | 24,0.57548,0.499163
R118,JOB017,R118_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Bombay | 24,0.57548,0.576032
R118,JOB017,R118_CF_NAME_AGE,name+age,Priya Nair | 27,0.57548,0.57522
R119,JOB014,R119_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kanpur | Ahmedabad,0.549452,0.549805
R119,JOB014,R119_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kanpur | Ananya Iyer,0.549452,0.548742
R119,JOB014,R119_CF_NAME_CITY,name+city,Ananya Iyer | Ahmedabad,0.549452,0.54612
R119,JOB014,R119_CF_DEGREE_AGE,degree+age,LLM | 35,0.549452,0.489452
R119,JOB014,R119_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kanpur | 60,0.549452,0.550341
R119,JOB014,R119_CF_NAME_AGE,name+age,Ananya Iyer | 35,0.549452,0.546759
R120,JOB002,R120_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Roorkee | Kolkata,0.380763,0.384294
R120,JOB002,R120_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Roorkee | Ishita Chopra,0.380763,0.383049
R120,JOB002,R120_CF_NAME_CITY,name+city,Ishita Chopra | Kolkata,0.380763,0.38173
R120,JOB002,R120_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Roorkee | 78,0.380763,0.384257
R120,JOB002,R120_CF_NAME_AGE,name+age,Ishita Chopra | 35,0.380763,0.38203
R121,JOB017,R121_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Roorkee | Bangalore,0.575573,0.576124
R121,JOB017,R121_CF_DEGREE_COURSE,degree+course,M.Com | Civil Engineering,0.575573,0.439783
R121,JOB017,R121_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Roorkee | Aditya Verma,0.575573,0.575492
R121,JOB017,R121_CF_NAME_CITY,name+city,Aditya Verma | Bangalore,0.575573,0.575958
R121,JOB017,R121_CF_DEGREE_AGE,degree+age,M.Com | 31,0.575573,0.515573
R121,JOB017,R121_CF_COURSE_EXPERIENCE,course+experience,Civil Engineering | 24,0.575573,0.499794
R121,JOB017,R121_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Roorkee | 24,0.575573,0.575557
R121,JOB017,R121_CF_NAME_AGE,name+age,Aditya Verma | 31,0.575573,0.575524
R122,JOB012,R122_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Delhi | Delhi,0.528008,0.53163
R122,JOB012,R122_CF_DEGREE_COURSE,degree+course,B.Com | Computer Science,0.528008,0.392831
R122,JOB012,R122_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Delhi | Neha Kapoor,0.528008,0.527968
R122,JOB012,R122_CF_NAME_CITY,name+city,Neha Kapoor | Delhi,0.528008,0.526342
R122,JOB012,R122_CF_DEGREE_AGE,degree+age,B.Com | 28,0.528008,0.460245
R122,JOB012,R122_CF_COURSE_EXPERIENCE,course+experience,Computer Science | 23,0.528008,0.486691
R122,JOB012,R122_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Delhi | 23,0.528008,0.556209
R122,JOB012,R122_CF_NAME_AGE,name+age,Neha Kapoor | 28,0.528008,0.523912
R123,JOB008,R123_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Guwahati | Mumbai,0.505314,0.503575
R123,JOB008,R123_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Guwahati | Neha Kapoor,0.505314,0.505257
R123,JOB008,R123_CF_NAME_CITY,name+city,Neha Kapoor | Mumbai,0.505314,0.505091
R123,JOB008,R123_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Guwahati | 120,0.505314,0.503727
R123,JOB008,R123_CF_NAME_AGE,name+age,Neha Kapoor | 40,0.505314,0.505256
R124,JOB008,R124_CF_COLLEGE_CITY,college+city,Indian Institute of Science Bangalore | Chennai,0.644283,0.64467
R124,JOB008,R124_CF_DEGREE_COURSE,degree+course,B.Sc | Commerce,0.644283,0.502738
R124,JOB008,R124_CF_COLLEGE_NAME,college+name,Indian Institute of Science Bangalore | Vikram Reddy,0.644283,0.645316
R124,JOB008,R124_CF_NAME_CITY,name+city,Vikram Reddy | Chennai,0.644283,0.644022
R124,JOB008,R124_CF_DEGREE_AGE,degree+age,B.Sc | 38,0.644283,0.573695
R124,JOB008,R124_CF_COURSE_EXPERIENCE,course+experience,Commerce | 120,0.644283,0.573871
R124,JOB008,R124_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Science Bangalore | 120,0.644283,0.645625
R124,JOB008,R124_CF_NAME_AGE,name+age,Vikram Reddy | 38,0.644283,0.644466
R125,JOB002,R125_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kharagpur | Hyderabad,0.555456,0.550411
R125,JOB002,R125_CF_DEGREE_COURSE,degree+course,LLB | Commerce,0.555456,0.41276
R125,JOB002,R125_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kharagpur | Divya Rao,0.555456,0.550144
R125,JOB002,R125_CF_NAME_CITY,name+city,Divya Rao | Hyderabad,0.555456,0.552946
R125,JOB002,R125_CF_DEGREE_AGE,degree+age,LLB | 36,0.555456,0.483504
R125,JOB002,R125_CF_COURSE_EXPERIENCE,course+experience,Commerce | 108,0.555456,0.484582
R125,JOB002,R125_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kharagpur | 108,0.555456,0.551142
R125,JOB002,R125_CF_NAME_AGE,name+age,Divya Rao | 36,0.555456,0.554586
R126,JOB001,R126_CF_COLLEGE_CITY,college+city,NIT Tiruchirappalli | Ahmedabad,0.582748,0.57609
R126,JOB001,R126_CF_DEGREE_COURSE,degree+course,LLB | Electronics & Communication,0.582748,0.418226
R126,JOB001,R126_CF_COLLEGE_NAME,college+name,NIT Tiruchirappalli | Divya Rao,0.582748,0.573966
R126,JOB001,R126_CF_NAME_CITY,name+city,Divya Rao | Ahmedabad,0.582748,0.574634
R126,JOB001,R126_CF_DEGREE_AGE,degree+age,LLB | 39,0.582748,0.513985
R126,JOB001,R126_CF_COURSE_EXPERIENCE,course+experience,Electronics & Communication | 63,0.582748,0.486489
R126,JOB001,R126_CF_COLLEGE_EXPERIENCE,college+experience,NIT Tiruchirappalli | 63,0.582748,0.578078
R126,JOB001,R126_CF_NAME_AGE,name+age,Divya Rao | 39,0.582748,0.576644
R127,JOB004,R127_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Bombay | Kolkata,0.55901,0.560172
R127,JOB004,R127_CF_DEGREE_COURSE,degree+course,B.A | Law,0.55901,0.417312
R127,JOB004,R127_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Bombay | Priya Nair,0.55901,0.55856
R127,JOB004,R127_CF_NAME_CITY,name+city,Priya Nair | Kolkata,0.55901,0.558724
R127,JOB004,R127_CF_DEGREE_AGE,degree+age,B.A | 32,0.55901,0.488379
R127,JOB004,R127_CF_COURSE_EXPERIENCE,course+experience,Law | 60,0.55901,0.4879
R127,JOB004,R127_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Bombay | 60,0.55901,0.559555
R127,JOB004,R127_CF_NAME_AGE,name+age,Priya Nair | 32,0.55901,0.557884
R128,JOB020,R128_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kanpur | Bangalore,0.553358,0.548657
R128,JOB020,R128_CF_DEGREE_COURSE,degree+course,Bachelor | Law,0.553358,0.411826
R128,JOB020,R128_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kanpur | Ishita Chopra,0.553358,0.545576
R128,JOB020,R128_CF_NAME_CITY,name+city,Ishita Chopra | Bangalore,0.553358,0.550107
R128,JOB020,R128_CF_DEGREE_AGE,degree+age,Bachelor | 37,0.553358,0.483364
R128,JOB020,R128_CF_COURSE_EXPERIENCE,course+experience,Law | 84,0.553358,0.481185
R128,JOB020,R128_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kanpur | 84,0.553358,0.54882
R128,JOB020,R128_CF_NAME_AGE,name+age,Ishita Chopra | 37,0.553358,0.549971
R129,JOB005,R129_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Roorkee | Delhi,0.487555,0.487718
R129,JOB005,R129_CF_DEGREE_COURSE,degree+course,MBA | Business Administration,0.487555,0.664811
R129,JOB005,R129_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Roorkee | Ishita Chopra,0.487555,0.487455
R129,JOB005,R129_CF_NAME_CITY,name+city,Ishita Chopra | Delhi,0.487555,0.486955
R129,JOB005,R129_CF_DEGREE_AGE,degree+age,MBA | 33,0.487555,0.576069
R129,JOB005,R129_CF_COURSE_EXPERIENCE,course+experience,Business Administration | 60,0.487555,0.57631
R129,JOB005,R129_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Roorkee | 60,0.487555,0.487958
R129,JOB005,R129_CF_NAME_AGE,name+age,Ishita Chopra | 33,0.487555,0.487209
R130,JOB025,R130_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Delhi | Mumbai,0.531238,0.531249
R130,JOB025,R130_CF_DEGREE_COURSE,degree+course,M.E. | Operations Management,0.531238,0.390062
R130,JOB025,R130_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Delhi | Aditya Verma,0.531238,0.527643
R130,JOB025,R130_CF_NAME_CITY,name+city,Aditya Verma | Mumbai,0.531238,0.529397
R130,JOB025,R130_CF_DEGREE_AGE,degree+age,M.E. | 34,0.531238,0.46065
R130,JOB025,R130_CF_COURSE_EXPERIENCE,course+experience,Operations Management | 88,0.531238,0.46065
R130,JOB025,R130_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Delhi | 88,0.531238,0.530893
R130,JOB025,R130_CF_NAME_AGE,name+age,Aditya Verma | 34,0.531238,0.528961
R131,JOB011,R131_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Delhi | Pune,0.508346,0.507606
R131,JOB011,R131_CF_DEGREE_COURSE,degree+course,MCA | Electrical and Electronics Engineering,0.508346,0.583639
R131,JOB011,R131_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Delhi | Aditya Verma,0.508346,0.512531
R131,JOB011,R131_CF_NAME_CITY,name+city,Aditya Verma | Pune,0.508346,0.512857
R131,JOB011,R131_CF_DEGREE_AGE,degree+age,MCA | 28,0.508346,0.579025
R131,JOB011,R131_CF_COURSE_EXPERIENCE,course+experience,Electrical and Electronics Engineering | 48,0.508346,0.512972
R131,JOB011,R131_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Delhi | 48,0.508346,0.507948
R131,JOB011,R131_CF_NAME_AGE,name+age,Aditya Verma | 28,0.508346,0.513047
R132,JOB017,R132_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Guwahati | Hyderabad,0.559618,0.55652
R132,JOB017,R132_CF_DEGREE_COURSE,degree+course,BCA | Computer Engineering,0.559618,0.396703
R132,JOB017,R132_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Guwahati | Neha Kapoor,0.559618,0.549721
R132,JOB017,R132_CF_NAME_CITY,name+city,Neha Kapoor | Hyderabad,0.559618,0.552617
R132,JOB017,R132_CF_DEGREE_AGE,degree+age,BCA | 30,0.559618,0.493572
R132,JOB017,R132_CF_COURSE_EXPERIENCE,course+experience,Computer Engineering | 24,0.559618,0.46707
R132,JOB017,R132_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Guwahati | 24,0.559618,0.558399
R132,JOB017,R132_CF_NAME_AGE,name+age,Neha Kapoor | 30,0.559618,0.553263
R133,JOB022,R133_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Madras | Ahmedabad,0.412682,0.414892
R133,JOB022,R133_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Madras | Vikram Reddy,0.412682,0.418984
R133,JOB022,R133_CF_NAME_CITY,name+city,Vikram Reddy | Ahmedabad,0.412682,0.41718
R133,JOB022,R133_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Madras | 120,0.412682,0.416101
R133,JOB022,R133_CF_NAME_AGE,name+age,Vikram Reddy | 35,0.412682,0.41838
R134,JOB008,R134_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kharagpur | Kolkata,0.418866,0.418671
R134,JOB008,R134_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kharagpur | Divya Rao,0.418866,0.415705
R134,JOB008,R134_CF_NAME_CITY,name+city,Divya Rao | Kolkata,0.418866,0.41814
R134,JOB008,R134_CF_DEGREE_AGE,degree+age,M.Sc | 34,0.418866,0.489454
R134,JOB008,R134_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kharagpur | 72,0.418866,0.41838
R134,JOB008,R134_CF_NAME_AGE,name+age,Divya Rao | 34,0.418866,0.417622
R135,JOB017,R135_CF_COLLEGE_CITY,college+city,NIT Tiruchirappalli | Bangalore,0.524993,0.524658
R135,JOB017,R135_CF_DEGREE_COURSE,degree+course,B.A. LL.B. | Electronics,0.524993,0.359148
R135,JOB017,R135_CF_COLLEGE_NAME,college+name,NIT Tiruchirappalli | Rohan Gupta,0.524993,0.523453
R135,JOB017,R135_CF_NAME_CITY,name+city,Rohan Gupta | Bangalore,0.524993,0.526078
R135,JOB017,R135_CF_DEGREE_AGE,degree+age,B.A. LL.B. | 26,0.524993,0.454405
R135,JOB017,R135_CF_COURSE_EXPERIENCE,course+experience,Electronics | 22,0.524993,0.476691
R135,JOB017,R135_CF_COLLEGE_EXPERIENCE,college+experience,NIT Tiruchirappalli | 22,0.524993,0.571013
R135,JOB017,R135_CF_NAME_AGE,name+age,Rohan Gupta | 26,0.524993,0.525835
R136,JOB018,R136_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Bombay | Delhi,0.47859,0.480285
R136,JOB018,R136_CF_DEGREE_COURSE,degree+course,LLM | Computer Applications,0.47859,0.408384
R136,JOB018,R136_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Bombay | Ananya Iyer,0.47859,0.480007
R136,JOB018,R136_CF_NAME_CITY,name+city,Ananya Iyer | Delhi,0.47859,0.47855
R136,JOB018,R136_CF_DEGREE_AGE,degree+age,LLM | 40,0.47859,0.408002
R136,JOB018,R136_CF_COURSE_EXPERIENCE,course+experience,Computer Applications | 108,0.47859,0.478692
R136,JOB018,R136_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Bombay | 108,0.47859,0.480245
R136,JOB018,R136_CF_NAME_AGE,name+age,Ananya Iyer | 40,0.47859,0.478628
R137,JOB007,R137_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kanpur | Mumbai,0.698216,0.699277
R137,JOB007,R137_CF_DEGREE_COURSE,degree+course,Diploma | Sociology,0.698216,0.540193
R137,JOB007,R137_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kanpur | Ananya Iyer,0.698216,0.699824
R137,JOB007,R137_CF_NAME_CITY,name+city,Ananya Iyer | Mumbai,0.698216,0.70198
R137,JOB007,R137_CF_DEGREE_AGE,degree+age,Diploma | 29,0.698216,0.610898
R137,JOB007,R137_CF_COURSE_EXPERIENCE,course+experience,Sociology | 36,0.698216,0.6291
R137,JOB007,R137_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kanpur | 36,0.698216,0.700053
R137,JOB007,R137_CF_NAME_AGE,name+age,Ananya Iyer | 29,0.698216,0.702785
R138,JOB012,R138_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Roorkee | Pune,0.591099,0.590445
R138,JOB012,R138_CF_DEGREE_COURSE,degree+course,M.Com | Sociology,0.591099,0.455642
R138,JOB012,R138_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Roorkee | Arjun Sharma,0.591099,0.590962
R138,JOB012,R138_CF_NAME_CITY,name+city,Arjun Sharma | Pune,0.591099,0.591228
R138,JOB012,R138_CF_DEGREE_AGE,degree+age,M.Com | 29,0.591099,0.531641
R138,JOB012,R138_CF_COURSE_EXPERIENCE,course+experience,Sociology | 27,0.591099,0.515935
R138,JOB012,R138_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Roorkee | 27,0.591099,0.590948
R138,JOB012,R138_CF_NAME_AGE,name+age,Arjun Sharma | 29,0.591099,0.591711
R139,JOB023,R139_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Roorkee | Hyderabad,0.486192,0.484242
R139,JOB023,R139_CF_DEGREE_COURSE,degree+course,B.E. | Data Science,0.486192,0.413037
R139,JOB023,R139_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Roorkee | Arjun Sharma,0.486192,0.483449
R139,JOB023,R139_CF_NAME_CITY,name+city,Arjun Sharma | Hyderabad,0.486192,0.48434
R139,JOB023,R139_CF_DEGREE_AGE,degree+age,B.E. | 40,0.486192,0.413037
R139,JOB023,R139_CF_COURSE_EXPERIENCE,course+experience,Data Science | 84,0.486192,0.486161
R139,JOB023,R139_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Roorkee | 84,0.486192,0.482867
R139,JOB023,R139_CF_NAME_AGE,name+age,Arjun Sharma | 40,0.486192,0.48266
R140,JOB009,R140_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Guwahati | Ahmedabad,0.657526,0.656989
R140,JOB009,R140_CF_DEGREE_COURSE,degree+course,B.Tech | Science,0.657526,0.67511
R140,JOB009,R140_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Guwahati | Aditya Verma,0.657526,0.658874
R140,JOB009,R140_CF_NAME_CITY,name+city,Aditya Verma | Ahmedabad,0.657526,0.656403
R140,JOB009,R140_CF_DEGREE_AGE,degree+age,B.Tech | 38,0.657526,0.675173
R140,JOB009,R140_CF_COURSE_EXPERIENCE,course+experience,Science | 108,0.657526,0.65753
R140,JOB009,R140_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Guwahati | 108,0.657526,0.657778
R140,JOB009,R140_CF_NAME_AGE,name+age,Aditya Verma | 38,0.657526,0.657206
R141,JOB010,R141_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Madras | Kolkata,0.49814,0.499606
R141,JOB010,R141_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Madras | Karan Mehta,0.49814,0.497795
R141,JOB010,R141_CF_NAME_CITY,name+city,Karan Mehta | Kolkata,0.49814,0.497586
R141,JOB010,R141_CF_DEGREE_AGE,degree+age,B.Sc | 34,0.49814,0.427551
R141,JOB010,R141_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Madras | 72,0.49814,0.498966
R141,JOB010,R141_CF_NAME_AGE,name+age,Karan Mehta | 34,0.49814,0.497093
R142,JOB010,R142_CF_COLLEGE_CITY,college+city,Indian Institute of Science Bangalore | Bangalore,0.47551,0.473344
R142,JOB010,R142_CF_DEGREE_COURSE,degree+course,B.Sc | Biotechnology,0.47551,0.406431
R142,JOB010,R142_CF_COLLEGE_NAME,college+name,Indian Institute of Science Bangalore | Vikram Reddy,0.47551,0.473881
R142,JOB010,R142_CF_NAME_CITY,name+city,Vikram Reddy | Bangalore,0.47551,0.470726
R142,JOB010,R142_CF_DEGREE_AGE,degree+age,B.Sc | 36,0.47551,0.481014
R142,JOB010,R142_CF_COURSE_EXPERIENCE,course+experience,Biotechnology | 63,0.47551,0.405577
R142,JOB010,R142_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Science Bangalore | 63,0.47551,0.478104
R142,JOB010,R142_CF_NAME_AGE,name+age,Vikram Reddy | 36,0.47551,0.475335
R143,JOB004,R143_CF_COLLEGE_CITY,college+city,Indian Institute of Science Bangalore | Delhi,0.481341,0.479995
R143,JOB004,R143_CF_DEGREE_COURSE,degree+course,LLB | Finance,0.481341,0.408292
R143,JOB004,R143_CF_COLLEGE_NAME,college+name,Indian Institute of Science Bangalore | Divya Rao,0.481341,0.480239
R143,JOB004,R143_CF_NAME_CITY,name+city,Divya Rao | Delhi,0.481341,0.483409
R143,JOB004,R143_CF_DEGREE_AGE,degree+age,LLB | 31,0.481341,0.408997
R143,JOB004,R143_CF_COURSE_EXPERIENCE,course+experience,Finance | 60,0.481341,0.478925
R143,JOB004,R143_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Science Bangalore | 60,0.481341,0.480236
R143,JOB004,R143_CF_NAME_AGE,name+age,Divya Rao | 31,0.481341,0.483961
R144,JOB023,R144_CF_COLLEGE_CITY,college+city,NIT Tiruchirappalli | Chennai,0.41903,0.417063
R144,JOB023,R144_CF_COLLEGE_NAME,college+name,NIT Tiruchirappalli | Rohan Gupta,0.41903,0.418052
R144,JOB023,R144_CF_NAME_CITY,name+city,Rohan Gupta | Chennai,0.41903,0.417573
R144,JOB023,R144_CF_COLLEGE_EXPERIENCE,college+experience,NIT Tiruchirappalli | 48,0.41903,0.417785
R144,JOB023,R144_CF_NAME_AGE,name+age,Rohan Gupta | 35,0.41903,0.419791
R145,JOB005,R145_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Bombay | Chennai,0.408901,0.410046
R145,JOB005,R145_CF_DEGREE_COURSE,degree+course,Bachelor | Computer Technology,0.408901,0.407715
R145,JOB005,R145_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Bombay | Priya Nair,0.408901,0.40856
R145,JOB005,R145_CF_NAME_CITY,name+city,Priya Nair | Chennai,0.408901,0.409582
R145,JOB005,R145_CF_DEGREE_AGE,degree+age,Bachelor | 41,0.408901,0.408561
R145,JOB005,R145_CF_COURSE_EXPERIENCE,course+experience,Computer Technology | 108,0.408901,0.407715
R145,JOB005,R145_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Bombay | 108,0.408901,0.409121
R145,JOB005,R145_CF_NAME_AGE,name+age,Priya Nair | 41,0.408901,0.408684
R146,JOB025,R146_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kanpur | Hyderabad,0.620103,0.621307
R146,JOB025,R146_CF_DEGREE_COURSE,degree+course,MBA | Hospitality Management,0.620103,0.560073
R146,JOB025,R146_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kanpur | Ananya Iyer,0.620103,0.621321
R146,JOB025,R146_CF_NAME_CITY,name+city,Ananya Iyer | Hyderabad,0.620103,0.620378
R146,JOB025,R146_CF_DEGREE_AGE,degree+age,MBA | 39,0.620103,0.620073
R146,JOB025,R146_CF_COURSE_EXPERIENCE,course+experience,Hospitality Management | 120,0.620103,0.560103
R146,JOB025,R146_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kanpur | 120,0.620103,0.621454
R146,JOB025,R146_CF_NAME_AGE,name+age,Ananya Iyer | 39,0.620103,0.620403
R147,JOB007,R147_CF_COLLEGE_CITY,college+city,BITS Pilani | Ahmedabad,0.50803,0.507207
R147,JOB007,R147_CF_DEGREE_COURSE,degree+course,M.E. | Marketing,0.50803,0.419746
R147,JOB007,R147_CF_COLLEGE_NAME,college+name,BITS Pilani | Arjun Sharma,0.50803,0.508913
R147,JOB007,R147_CF_NAME_CITY,name+city,Arjun Sharma | Ahmedabad,0.50803,0.504782
R147,JOB007,R147_CF_DEGREE_AGE,degree+age,M.E. | 28,0.50803,0.41906
R147,JOB007,R147_CF_COURSE_EXPERIENCE,course+experience,Marketing | 36,0.50803,0.508661
R147,JOB007,R147_CF_COLLEGE_EXPERIENCE,college+experience,BITS Pilani | 36,0.50803,0.507745
R147,JOB007,R147_CF_NAME_AGE,name+age,Arjun Sharma | 28,0.50803,0.505304
R148,JOB012,R148_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Roorkee | Bangalore,0.525733,0.529085
R148,JOB012,R148_CF_DEGREE_COURSE,degree+course,MCA | Information Technology,0.525733,0.3902
R148,JOB012,R148_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Roorkee | Arjun Sharma,0.525733,0.526977
R148,JOB012,R148_CF_NAME_CITY,name+city,Arjun Sharma | Bangalore,0.525733,0.529705
R148,JOB012,R148_CF_DEGREE_AGE,degree+age,MCA | 27,0.525733,0.459407
R148,JOB012,R148_CF_COURSE_EXPERIENCE,course+experience,Information Technology | 23,0.525733,0.481998
R148,JOB012,R148_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Roorkee | 23,0.525733,0.552842
R148,JOB012,R148_CF_NAME_AGE,name+age,Arjun Sharma | 27,0.525733,0.526819
R149,JOB022,R149_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Guwahati | Bangalore,0.50783,0.509112
R149,JOB022,R149_CF_DEGREE_COURSE,degree+course,BCA | Management,0.50783,0.436878
R149,JOB022,R149_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Guwahati | Aditya Verma,0.50783,0.508509
R149,JOB022,R149_CF_NAME_CITY,name+city,Aditya Verma | Bangalore,0.50783,0.505969
R149,JOB022,R149_CF_DEGREE_AGE,degree+age,BCA | 39,0.50783,0.437242
R149,JOB022,R149_CF_COURSE_EXPERIENCE,course+experience,Management | 120,0.50783,0.507467
R149,JOB022,R149_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Guwahati | 120,0.50783,0.509431
R149,JOB022,R149_CF_NAME_AGE,name+age,Aditya Verma | 39,0.50783,0.506562
R150,JOB005,R150_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Guwahati | Delhi,0.488393,0.487667
